,UF,Internet,Rend.mens.Domiciliar,Ren.mens.percapta,Faixa.Rend.mens.percapta,Num.Televisores
116762,41,,5000.0,1000.0,4.0,
116763,41,Nao,3000.0,1500.0,4.0,3.0
116764,41,Sim,2500.0,625.0,3.0,1.0
116765,41,Sim,7300.0,2433.0,6.0,3.0
116766,41,Nao,2776.0,925.0,4.0,1.0
116767,41,Sim,0.0,0.0,0.0,2.0
116768,41,Sim,788.0,157.0,1.0,1.0
116769,41,Sim,2600.0,866.0,4.0,3.0
116770,41,Sim,300.0,300.0,2.0,1.0
116771,41,Sim,3500.0,583.0,3.0,4.0
116772,41,,,,,
116773,41,Nao,1200.0,1200.0,4.0,1.0
116774,41,Sim,1600.0,533.0,3.0,1.0
116775,41,Sim,1500.0,750.0,3.0,3.0
116776,41,Sim,1288.0,322.0,2.0,4.0
116777,41,Nao,2300.0,1150.0,4.0,3.0
116778,41,Sim,3700.0,740.0,3.0,2.0
116779,41,,,,,
116780,41,Nao,3300.0,825.0,4.0,1.0
116781,41,Sim,1340.0,335.0,2.0,2.0
116782,41,,,,,
116783,41,,,,,
116784,41,,,,,
116785,41,,,,,
116786,41,Nao,1200.0,600.0,3.0,2.0
116787,41,,,,,
116789,41,Nao,1688.0,844.0,4.0,1.0
116790,41,,,,,
116791,41,Nao,888.0,444.0,3.0,1.0
116792,41,,,,,
116793,41,Nao,788.0,788.0,3.0,1.0
116794,41,Sim,2400.0,1200.0,4.0,1.0
116795,41,Sim,6000.0,2000.0,5.0,1.0
116796,41,,,,,
116798,41,,,,,
116799,41,Sim,5292.0,2646.0,6.0,3.0
116800,41,Sim,3788.0,757.0,3.0,2.0
116801,41,Sim,2870.0,717.0,3.0,1.0
116802,41,Nao,1300.0,1300.0,4.0,1.0
116803,41,Sim,2800.0,560.0,3.0,2.0
116804,41,Sim,1400.0,233.0,2.0,2.0
116805,41,Nao,1880.0,940.0,4.0,1.0
116806,41,Nao,4200.0,1400.0,4.0,1.0
116807,41,Sim,6500.0,2166.0,5.0,2.0
116808,41,Nao,4388.0,877.0,4.0,1.0
116809,41,,,,,
116810,41,Sim,1600.0,533.0,3.0,3.0
116811,41,Sim,7600.0,1520.0,4.0,1.0
116812,41,,,,,
116813,41,Nao,1400.0,466.0,3.0,1.0
116814,41,Sim,6788.0,1697.0,5.0,2.0
116815,41,Nao,3080.0,1540.0,4.0,1.0
116816,41,Sim,2698.0,539.0,3.0,3.0
116817,41,Nao,0.0,0.0,0.0,
116818,41,Nao,1500.0,750.0,3.0,1.0
116819,41,Sim,1940.0,646.0,3.0,2.0
116821,41,Nao,2788.0,398.0,3.0,2.0
116822,41,Sim,1000.0,1000.0,4.0,1.0
116823,41,Sim,1576.0,394.0,2.0,2.0
116824,41,Sim,1576.0,788.0,3.0,2.0
116825,41,Nao,1754.0,877.0,4.0,1.0
116826,41,Nao,3300.0,825.0,4.0,2.0
116827,41,Sim,3800.0,760.0,3.0,5.0
116828,41,Nao,1615.0,807.0,4.0,4.0
116829,41,Sim,2150.0,716.0,3.0,1.0
116830,41,Sim,3300.0,1100.0,4.0,3.0
116831,41,,,,,
116832,41,Nao,1576.0,788.0,3.0,1.0
116833,41,Nao,1000.0,333.0,2.0,1.0
116834,41,Nao,2500.0,1250.0,4.0,2.0
116835,41,Sim,1200.0,300.0,2.0,1.0
116836,41,Nao,1788.0,357.0,2.0,2.0
116837,41,Sim,3577.0,1192.0,4.0,1.0
116838,41,Nao,300.0,300.0,2.0,1.0
116839,41,Nao,3480.0,1160.0,4.0,1.0
116840,41,,,,,
116841,41,,,,,
116842,41,,,,,
116843,41,,,,,
116844,41,,,,,
116845,41,Nao,788.0,788.0,3.0,1.0
116846,41,Nao,2288.0,1144.0,4.0,2.0
116847,41,,,,,
116848,41,,,,,
116849,41,Nao,1450.0,483.0,3.0,2.0
116850,41,Nao,788.0,262.0,2.0,1.0
116851,41,Nao,1576.0,788.0,3.0,1.0
116852,41,,,,,
116853,41,,,,,
116854,41,Sim,1200.0,600.0,3.0,3.0
116855,41,Sim,1480.0,370.0,2.0,2.0
116856,41,Nao,2290.0,763.0,3.0,1.0
116857,41,Sim,1580.0,395.0,3.0,1.0
116858,41,Sim,1400.0,1400.0,4.0,1.0
116859,41,Nao,1576.0,788.0,3.0,1.0
116860,41,Nao,788.0,394.0,2.0,1.0
116861,41,Sim,2988.0,597.0,3.0,3.0
116862,41,Nao,788.0,788.0,3.0,1.0
116863,41,Nao,2300.0,766.0,3.0,1.0
116864,41,,,,,
116865,41,Sim,1100.0,366.0,2.0,1.0
116866,41,Nao,788.0,262.0,2.0,2.0
116867,41,Sim,300.0,150.0,1.0,1.0
116868,41,Nao,3200.0,800.0,4.0,1.0
116869,41,Nao,1576.0,525.0,3.0,1.0
116870,41,Sim,5500.0,1833.0,5.0,2.0
116871,41,Sim,3000.0,750.0,3.0,1.0
116872,41,Sim,2000.0,666.0,3.0,1.0
116873,41,Sim,2450.0,1225.0,4.0,2.0
116874,41,Nao,2000.0,666.0,3.0,1.0
116875,41,Nao,6576.0,3288.0,6.0,3.0
116876,41,Sim,12000.0,3000.0,6.0,5.0
116877,41,,,,,
116878,41,Sim,1905.0,952.0,4.0,1.0
116879,41,Sim,11000.0,3666.0,6.0,3.0
116880,41,,,,,
116881,41,,,,,
116882,41,Nao,1568.0,784.0,3.0,1.0
116883,41,Sim,5200.0,1733.0,5.0,2.0
116884,41,Sim,6788.0,1357.0,4.0,1.0
116885,41,,,,,
116886,41,Nao,3026.0,756.0,3.0,1.0
116887,41,,,,,
116888,41,Sim,7000.0,7000.0,7.0,1.0
116889,41,Sim,5200.0,1300.0,4.0,2.0
116890,41,Nao,2364.0,788.0,3.0,1.0
116891,41,Nao,1010.0,252.0,2.0,1.0
116892,41,Nao,60.0,60.0,1.0,1.0
116893,41,,,,,
116894,41,Sim,4900.0,700.0,3.0,5.0
116895,41,Sim,21000.0,10500.0,7.0,3.0
116896,41,Sim,2000.0,666.0,3.0,1.0
116897,41,,,,,
116898,41,Sim,788.0,788.0,3.0,1.0
116899,41,Sim,3500.0,1166.0,4.0,4.0
116900,41,Sim,2263.0,452.0,3.0,2.0
116901,41,,,,,
116902,41,Sim,14000.0,3500.0,6.0,3.0
116903,41,Nao,5100.0,2550.0,6.0,3.0
116904,41,Sim,3700.0,1850.0,5.0,2.0
116905,41,Nao,3150.0,787.0,3.0,2.0
116906,41,Sim,1576.0,525.0,3.0,1.0
116907,41,Nao,1335.0,222.0,2.0,1.0
116908,41,Nao,1576.0,1576.0,4.0,1.0
116909,41,,,,,
116910,41,Nao,270.0,90.0,1.0,1.0
116911,41,Sim,4300.0,1075.0,4.0,2.0
116912,41,,,,,
116913,41,,,,,
116914,41,Sim,6300.0,2100.0,5.0,5.0
116915,41,Nao,1576.0,788.0,3.0,2.0
116916,41,Nao,1860.0,465.0,3.0,1.0
116917,41,Nao,1562.0,781.0,3.0,2.0
116918,41,Sim,1500.0,500.0,3.0,1.0
116919,41,Nao,1700.0,850.0,4.0,1.0
116920,41,Nao,838.0,279.0,2.0,1.0
116921,41,Nao,3364.0,1121.0,4.0,1.0
116922,41,,,,,
116923,41,Sim,4268.0,1067.0,4.0,2.0
116924,41,Nao,300.0,100.0,1.0,1.0
116925,41,,,,,
116926,41,Sim,2288.0,1144.0,4.0,2.0
116927,41,Sim,5288.0,1762.0,5.0,3.0
116928,41,Sim,1200.0,1200.0,4.0,
116929,41,Sim,1576.0,525.0,3.0,3.0
116930,41,Nao,2072.0,345.0,2.0,1.0
116931,41,Nao,844.0,422.0,3.0,1.0
116932,41,Sim,2850.0,2850.0,6.0,1.0
116933,41,Sim,3500.0,1166.0,4.0,1.0
116934,41,Sim,3900.0,975.0,4.0,4.0
116935,41,Nao,788.0,262.0,2.0,1.0
116936,41,Nao,1576.0,788.0,3.0,1.0
116937,41,Nao,2038.0,509.0,3.0,1.0
116938,41,Nao,1988.0,662.0,3.0,1.0
116939,41,Nao,600.0,600.0,3.0,1.0
116940,41,Nao,788.0,788.0,3.0,
116941,41,Nao,1688.0,562.0,3.0,2.0
116942,41,,,,,
116943,41,,,,,
116944,41,Sim,3076.0,769.0,3.0,2.0
116945,41,Nao,2356.0,392.0,2.0,1.0
116946,41,,,,,
116947,41,,,,,
116948,41,,,,,
116949,41,Nao,2600.0,866.0,4.0,2.0
116950,41,Nao,2058.0,294.0,2.0,1.0
116951,41,Nao,780.0,780.0,3.0,1.0
116952,41,Nao,1400.0,350.0,2.0,2.0
116953,41,Nao,788.0,788.0,3.0,1.0
116954,41,Nao,181.0,45.0,1.0,1.0
116955,41,,,,,
116956,41,,,,,
116957,41,Nao,347.0,115.0,1.0,1.0
116958,41,Nao,1576.0,1576.0,4.0,1.0
116959,41,Nao,454.0,151.0,1.0,1.0
116960,41,Nao,2200.0,550.0,3.0,1.0
116961,41,Nao,7788.0,2596.0,6.0,1.0
116962,41,,,,,
116963,41,,,,,
116964,41,,,,,
116965,41,,,,,
116966,41,Nao,1000.0,500.0,3.0,2.0
116967,41,Sim,5600.0,1400.0,4.0,1.0
116968,41,,,,,
116969,41,Sim,4500.0,900.0,4.0,2.0
116970,41,Nao,2188.0,729.0,3.0,
116971,41,Nao,777.0,777.0,3.0,1.0
116972,41,Nao,788.0,788.0,3.0,1.0
116973,41,Nao,2380.0,2380.0,6.0,1.0
116974,41,Sim,7000.0,1750.0,5.0,6.0
116975,41,Sim,8600.0,4300.0,7.0,3.0
116976,41,Sim,2000.0,1000.0,4.0,1.0
116977,41,Nao,800.0,800.0,4.0,2.0
116978,41,Sim,6100.0,3050.0,6.0,2.0
116979,41,Sim,3076.0,1538.0,4.0,2.0
116980,41,,,,,
116981,41,Nao,800.0,200.0,2.0,1.0
116982,41,Sim,7800.0,2600.0,6.0,2.0
116983,41,Sim,9500.0,2375.0,6.0,2.0
116984,41,Sim,2500.0,2500.0,6.0,2.0
116985,41,Nao,1100.0,1100.0,4.0,2.0
116986,41,,,,,
116987,41,Sim,8500.0,2833.0,6.0,3.0
116988,41,,,,,
116989,41,Sim,4400.0,1466.0,4.0,2.0
116990,41,Nao,3550.0,1183.0,4.0,1.0
116992,41,Sim,4000.0,1000.0,4.0,1.0
116993,41,Sim,12500.0,6250.0,7.0,2.0
116994,41,Sim,2000.0,1000.0,4.0,2.0
116995,41,,,,,
116997,41,Sim,1588.0,794.0,4.0,1.0
116998,41,Sim,20000.0,5000.0,7.0,4.0
116999,41,,,,,
117000,41,Sim,6090.0,6090.0,7.0,2.0
117001,41,Sim,2500.0,2500.0,6.0,1.0
117002,41,Sim,3350.0,3350.0,6.0,2.0
117003,41,Nao,800.0,400.0,3.0,1.0
117004,41,Nao,4800.0,2400.0,6.0,2.0
117005,41,Nao,3000.0,1000.0,4.0,2.0
117006,41,Nao,1800.0,1800.0,5.0,1.0
117007,41,Sim,2800.0,1400.0,4.0,1.0
117008,41,Sim,2800.0,933.0,4.0,2.0
117009,41,Nao,1670.0,556.0,3.0,1.0
117010,41,Sim,9500.0,4750.0,7.0,2.0
117011,41,Nao,750.0,250.0,2.0,2.0
117012,41,Nao,3400.0,1133.0,4.0,1.0
117013,41,Sim,811.0,270.0,2.0,1.0
117014,41,Sim,11000.0,3666.0,6.0,3.0
117015,41,Sim,3510.0,1170.0,4.0,1.0
117016,41,Nao,2500.0,1250.0,4.0,2.0
117017,41,Sim,6000.0,6000.0,7.0,1.0
117018,41,Nao,1576.0,525.0,3.0,1.0
117019,41,Sim,4500.0,1125.0,4.0,2.0
117020,41,Nao,1798.0,599.0,3.0,1.0
117021,41,Nao,788.0,262.0,2.0,1.0
117022,41,Nao,980.0,490.0,3.0,2.0
117023,41,Nao,900.0,225.0,2.0,1.0
117024,41,Sim,1200.0,1200.0,4.0,1.0
117025,41,Sim,788.0,394.0,2.0,2.0
117026,41,Nao,3430.0,857.0,4.0,1.0
117027,41,,,,,
117028,41,Nao,0.0,0.0,0.0,1.0
117029,41,Sim,8300.0,2075.0,5.0,3.0
117030,41,Nao,1000.0,250.0,2.0,1.0
117031,41,Nao,1261.0,420.0,3.0,2.0
117032,41,Sim,1500.0,375.0,2.0,1.0
117033,41,Nao,1600.0,400.0,3.0,1.0
117034,41,Nao,5800.0,1933.0,5.0,1.0
117035,41,Sim,2500.0,500.0,3.0,1.0
117036,41,Sim,60000.0,20000.0,7.0,2.0
117037,41,Nao,330.0,82.0,1.0,2.0
117038,41,Nao,2200.0,1100.0,4.0,1.0
117039,41,Nao,1358.0,339.0,2.0,1.0
117040,41,Sim,3900.0,975.0,4.0,1.0
117041,41,Nao,2300.0,2300.0,5.0,2.0
117042,41,Sim,4154.0,830.0,4.0,1.0
117043,41,Nao,649.0,129.0,1.0,1.0
117044,41,,,,,
117045,41,Nao,4488.0,2244.0,5.0,1.0
117046,41,Sim,2076.0,692.0,3.0,2.0
117047,41,Nao,1500.0,500.0,3.0,1.0
117048,41,Nao,1600.0,400.0,3.0,2.0
117049,41,Sim,11576.0,5788.0,7.0,3.0
117050,41,Nao,2864.0,954.0,4.0,2.0
117051,41,,,,,
117052,41,Nao,3000.0,1500.0,4.0,1.0
117053,41,,,,,
117054,41,Nao,1600.0,400.0,3.0,1.0
117055,41,Nao,1500.0,1500.0,4.0,1.0
117056,41,,,,,
117057,41,,,,,
117058,41,Nao,900.0,450.0,3.0,1.0
117059,41,Nao,3438.0,573.0,3.0,1.0
117060,41,,,,,
117061,41,Sim,4900.0,980.0,4.0,3.0
117062,41,,,,,
117063,41,Sim,1500.0,750.0,3.0,1.0
117064,41,Nao,1576.0,788.0,3.0,2.0
117065,41,Sim,2600.0,520.0,3.0,1.0
117066,41,Nao,3422.0,1140.0,4.0,2.0
117067,41,Sim,1728.0,864.0,4.0,1.0
117068,41,,,,,
117069,41,Sim,7848.0,2616.0,6.0,1.0
117070,41,Nao,1100.0,550.0,3.0,1.0
117071,41,Sim,1576.0,788.0,3.0,1.0
117072,41,Nao,788.0,788.0,3.0,1.0
117073,41,Sim,8500.0,2125.0,5.0,2.0
117074,41,Nao,2028.0,676.0,3.0,1.0
117075,41,Nao,1500.0,500.0,3.0,2.0
117076,41,Sim,800.0,200.0,2.0,1.0
117077,41,Nao,3500.0,1166.0,4.0,1.0
117078,41,Nao,1601.0,800.0,4.0,1.0
117079,41,Nao,1870.0,467.0,3.0,1.0
117080,41,Sim,3352.0,838.0,4.0,1.0
117081,41,Nao,2095.0,698.0,3.0,1.0
117082,41,Nao,1576.0,788.0,3.0,1.0
117083,41,Nao,1000.0,1000.0,4.0,1.0
117084,41,,,,,
117085,41,Nao,4478.0,1119.0,4.0,1.0
117086,41,Nao,1576.0,788.0,3.0,1.0
117087,41,Sim,4888.0,698.0,3.0,3.0
117088,41,Nao,1500.0,750.0,3.0,1.0
117089,41,Nao,1125.0,281.0,2.0,2.0
117090,41,,,,,
117091,41,Nao,1835.0,611.0,3.0,1.0
117092,41,Nao,1900.0,475.0,3.0,1.0
117093,41,Nao,4576.0,1525.0,4.0,1.0
117094,41,Nao,1576.0,788.0,3.0,1.0
117095,41,Nao,1576.0,788.0,3.0,
117096,41,Nao,412.0,137.0,1.0,1.0
117097,41,Nao,2958.0,591.0,3.0,1.0
117098,41,,,,,
117099,41,Nao,2200.0,550.0,3.0,2.0
117100,41,Nao,1600.0,1600.0,5.0,1.0
117101,41,Nao,2364.0,591.0,3.0,1.0
117102,41,Nao,3664.0,916.0,4.0,2.0
117103,41,,,,,
117104,41,Sim,1800.0,600.0,3.0,2.0
117105,41,Nao,2376.0,1188.0,4.0,1.0
117106,41,Nao,1900.0,633.0,3.0,1.0
117107,41,Nao,863.0,431.0,3.0,1.0
117108,41,Sim,4476.0,895.0,4.0,1.0
117109,41,Nao,2205.0,551.0,3.0,1.0
117110,41,Sim,788.0,394.0,2.0,1.0
117111,41,Nao,1588.0,529.0,3.0,2.0
117112,41,Sim,6340.0,1268.0,4.0,1.0
117113,41,,,,,
117114,41,Nao,1576.0,788.0,3.0,1.0
117115,41,,,,,
117116,41,Nao,1150.0,575.0,3.0,1.0
117117,41,Nao,3176.0,1588.0,5.0,1.0
117118,41,Sim,2650.0,883.0,4.0,4.0
117119,41,Nao,1576.0,1576.0,4.0,2.0
117120,41,Nao,1288.0,429.0,3.0,1.0
117121,41,Nao,2620.0,655.0,3.0,1.0
117122,41,Sim,3800.0,1900.0,5.0,2.0
117123,41,Sim,2400.0,1200.0,4.0,1.0
117124,41,Nao,4500.0,2250.0,5.0,1.0
117125,41,,,,,
117126,41,Nao,2364.0,788.0,3.0,2.0
117127,41,Nao,788.0,788.0,3.0,1.0
117128,41,Nao,2000.0,666.0,3.0,1.0
117129,41,Nao,612.0,204.0,2.0,1.0
117130,41,,,,,
117131,41,Sim,3719.0,929.0,4.0,1.0
117132,41,Nao,4864.0,1216.0,4.0,1.0
117133,41,,,,,
117134,41,Nao,2800.0,1400.0,4.0,
117135,41,Nao,788.0,788.0,3.0,
117136,41,Sim,1250.0,416.0,3.0,1.0
117137,41,Nao,2364.0,788.0,3.0,1.0
117138,41,Nao,3235.0,647.0,3.0,1.0
117139,41,Nao,1576.0,1576.0,4.0,1.0
117140,41,Sim,1088.0,362.0,2.0,1.0
117141,41,,,,,
117142,41,Nao,788.0,788.0,3.0,
117143,41,Nao,788.0,788.0,3.0,1.0
117144,41,,,,,
117145,41,Nao,1360.0,680.0,3.0,1.0
117146,41,Nao,828.0,414.0,3.0,1.0
117147,41,Sim,2535.0,633.0,3.0,1.0
117148,41,Nao,1580.0,790.0,4.0,1.0
117149,41,Sim,1504.0,501.0,3.0,1.0
117150,41,Nao,2176.0,1088.0,4.0,1.0
117151,41,Nao,1576.0,788.0,3.0,1.0
117152,41,Sim,7570.0,2523.0,6.0,3.0
117153,41,Sim,4000.0,4000.0,7.0,2.0
117154,41,Sim,9900.0,3300.0,6.0,3.0
117155,41,Nao,5600.0,2800.0,6.0,1.0
117156,41,Sim,5000.0,2500.0,6.0,1.0
117157,41,Nao,3032.0,758.0,3.0,1.0
117158,41,Nao,788.0,394.0,2.0,1.0
117159,41,,,,,
117160,41,Sim,3338.0,834.0,4.0,2.0
117161,41,Sim,2000.0,2000.0,5.0,2.0
117162,41,Sim,2100.0,1050.0,4.0,1.0
117164,41,Sim,2788.0,2788.0,6.0,3.0
117165,41,Nao,6576.0,2192.0,5.0,1.0
117166,41,Sim,4100.0,2050.0,5.0,1.0
117167,41,Nao,1576.0,788.0,3.0,1.0
117168,41,Sim,880.0,220.0,2.0,1.0
117169,41,Sim,3682.0,1841.0,5.0,1.0
117170,41,Nao,3000.0,1000.0,4.0,1.0
117171,41,,,,,
117173,41,,,,,
117174,41,Sim,2688.0,896.0,4.0,1.0
117175,41,,,,,
117176,41,Nao,2288.0,1144.0,4.0,2.0
117177,41,Sim,2438.0,812.0,4.0,2.0
117178,41,Nao,1930.0,482.0,3.0,1.0
117179,41,Sim,6020.0,860.0,4.0,1.0
117180,41,Sim,2102.0,700.0,3.0,1.0
117181,41,Nao,788.0,394.0,2.0,1.0
117182,41,,,,,
117183,41,Sim,3164.0,791.0,4.0,1.0
117184,41,Sim,3676.0,1225.0,4.0,1.0
117186,41,Nao,1500.0,750.0,3.0,1.0
117187,41,Nao,804.0,201.0,2.0,1.0
117188,41,Nao,938.0,312.0,2.0,1.0
117189,41,Sim,4600.0,920.0,4.0,2.0
117190,41,Sim,1800.0,450.0,3.0,2.0
117191,41,Sim,1576.0,1576.0,4.0,2.0
117192,41,Sim,4458.0,891.0,4.0,1.0
117193,41,,,,,
117194,41,,,,,
117195,41,,,,,
117196,41,Nao,3000.0,1500.0,4.0,1.0
117198,41,Nao,1600.0,400.0,3.0,1.0
117199,41,Nao,2376.0,594.0,3.0,1.0
117200,41,,,,,
117201,41,Sim,1900.0,475.0,3.0,1.0
117202,41,Nao,1338.0,334.0,2.0,1.0
117203,41,,,,,
117204,41,Nao,1050.0,350.0,2.0,1.0
117205,41,Sim,3298.0,824.0,4.0,2.0
117206,41,Sim,3576.0,1788.0,5.0,3.0
117207,41,Nao,1088.0,544.0,3.0,2.0
117208,41,Sim,3750.0,937.0,4.0,1.0
117209,41,Nao,1200.0,600.0,3.0,1.0
117210,41,Sim,2800.0,1400.0,4.0,1.0
117211,41,,,,,
117212,41,Sim,3188.0,1594.0,5.0,2.0
117213,41,,,,,
117214,41,Nao,3152.0,1050.0,4.0,1.0
117215,41,Nao,1726.0,431.0,3.0,1.0
117216,41,Sim,2300.0,766.0,3.0,1.0
117217,41,Sim,1800.0,600.0,3.0,1.0
117218,41,Sim,2288.0,762.0,3.0,2.0
117219,41,Sim,3788.0,757.0,3.0,2.0
117220,41,Nao,1300.0,650.0,3.0,1.0
117221,41,Nao,1088.0,544.0,3.0,1.0
117222,41,Sim,3600.0,900.0,4.0,2.0
117223,41,Nao,1023.0,511.0,3.0,
117224,41,Nao,6000.0,2000.0,5.0,1.0
117225,41,Sim,3500.0,1166.0,4.0,1.0
117226,41,Nao,1576.0,1576.0,4.0,1.0
117227,41,,,,,
117228,41,Sim,2000.0,500.0,3.0,1.0
117229,41,,,,,
117230,41,Nao,1935.0,387.0,2.0,1.0
117231,41,Nao,1800.0,600.0,3.0,1.0
117232,41,Nao,1150.0,287.0,2.0,1.0
117233,41,Nao,1498.0,299.0,2.0,2.0
117234,41,Nao,1576.0,1576.0,4.0,1.0
117235,41,Sim,1500.0,500.0,3.0,2.0
117236,41,Sim,3700.0,925.0,4.0,1.0
117237,41,Nao,1988.0,497.0,3.0,1.0
117238,41,Nao,3847.0,769.0,3.0,1.0
117239,41,Nao,788.0,394.0,2.0,1.0
117240,41,Nao,1000.0,500.0,3.0,1.0
117241,41,Sim,5630.0,1876.0,5.0,3.0
117242,41,Sim,1200.0,400.0,3.0,1.0
117243,41,Nao,1576.0,788.0,3.0,1.0
117244,41,Nao,788.0,394.0,2.0,1.0
117245,41,Sim,2093.0,523.0,3.0,1.0
117246,41,Sim,8000.0,2666.0,6.0,1.0
117247,41,Nao,2642.0,528.0,3.0,1.0
117248,41,Sim,2500.0,625.0,3.0,2.0
117249,41,Nao,1200.0,600.0,3.0,1.0
117250,41,Nao,1576.0,788.0,3.0,1.0
117251,41,,,,,
117252,41,Nao,300.0,300.0,2.0,1.0
117253,41,Nao,1576.0,525.0,3.0,2.0
117254,41,Nao,1576.0,788.0,3.0,1.0
117255,41,Sim,2800.0,1400.0,4.0,1.0
117256,41,Sim,5600.0,2800.0,6.0,1.0
117257,41,Sim,2368.0,592.0,3.0,2.0
117258,41,Nao,1576.0,788.0,3.0,1.0
117259,41,Sim,2026.0,506.0,3.0,1.0
117260,41,Nao,1876.0,938.0,4.0,1.0
117261,41,Sim,5888.0,1472.0,4.0,1.0
117262,41,Sim,9748.0,2437.0,6.0,2.0
117263,41,Nao,8800.0,2200.0,5.0,1.0
117264,41,Sim,4644.0,1548.0,4.0,
117265,41,Nao,788.0,788.0,3.0,1.0
117266,41,Nao,1576.0,788.0,3.0,1.0
117267,41,Sim,4764.0,794.0,4.0,1.0
117268,41,Nao,2196.0,1098.0,4.0,1.0
117269,41,Nao,6000.0,3000.0,6.0,1.0
117270,41,Sim,3728.0,1242.0,4.0,1.0
117271,41,Sim,16788.0,2798.0,6.0,1.0
117272,41,Nao,500.0,125.0,1.0,1.0
117273,41,Nao,8576.0,1429.0,4.0,1.0
117274,41,Nao,4876.0,1625.0,5.0,1.0
117275,41,Nao,788.0,394.0,2.0,1.0
117276,41,Sim,7142.0,2380.0,6.0,1.0
117277,41,Sim,1576.0,788.0,3.0,1.0
117278,41,Sim,2800.0,933.0,4.0,1.0
117279,41,Nao,1576.0,1576.0,4.0,1.0
117280,41,Nao,1047.0,209.0,2.0,1.0
117281,41,Nao,788.0,197.0,1.0,1.0
117282,41,Nao,788.0,394.0,2.0,1.0
117283,41,Nao,788.0,394.0,2.0,1.0
117284,41,Nao,1576.0,1576.0,4.0,1.0
117285,41,Nao,950.0,316.0,2.0,1.0
117286,41,Nao,300.0,300.0,2.0,1.0
117287,41,Nao,1576.0,788.0,3.0,1.0
117288,41,Sim,1200.0,600.0,3.0,2.0
117289,41,Nao,1696.0,848.0,4.0,1.0
117290,41,,,,,
117291,41,Nao,1688.0,562.0,3.0,1.0
117292,41,Nao,1576.0,788.0,3.0,1.0
117293,41,Nao,1288.0,322.0,2.0,1.0
117294,41,Nao,3788.0,1894.0,5.0,1.0
117295,41,Sim,3526.0,1175.0,4.0,2.0
117296,41,Nao,500.0,125.0,1.0,1.0
117297,41,Sim,3552.0,1184.0,4.0,1.0
117298,41,,,,,
117299,41,,,,,
117300,41,Nao,1576.0,1576.0,4.0,1.0
117301,41,Nao,0.0,0.0,0.0,1.0
117302,41,,,,,
117303,41,Nao,1576.0,788.0,3.0,1.0
117304,41,,,,,
117305,41,Nao,400.0,100.0,1.0,1.0
117306,41,,,,,
117307,41,Nao,3564.0,891.0,4.0,1.0
117308,41,Sim,2976.0,992.0,4.0,1.0
117309,41,Nao,320.0,80.0,1.0,1.0
117310,41,Sim,2600.0,1300.0,4.0,3.0
117311,41,Sim,19000.0,6333.0,7.0,4.0
117312,41,,,,,
117313,41,Sim,3000.0,1000.0,4.0,3.0
117314,41,Sim,13000.0,6500.0,7.0,1.0
117315,41,,,,,
117316,41,Sim,1500.0,750.0,3.0,2.0
117317,41,Nao,5488.0,2744.0,6.0,1.0
117318,41,Sim,1650.0,1650.0,5.0,2.0
117319,41,Sim,12000.0,6000.0,7.0,4.0
117320,41,,,,,
117321,41,,,,,
117322,41,Sim,17000.0,4250.0,7.0,5.0
117323,41,Sim,5000.0,1250.0,4.0,4.0
117324,41,,,,,
117325,41,Nao,12000.0,12000.0,7.0,1.0
117326,41,Nao,13000.0,13000.0,7.0,1.0
117327,41,Sim,7000.0,3500.0,6.0,3.0
117328,41,Sim,4000.0,1333.0,4.0,2.0
117329,41,Nao,2288.0,762.0,3.0,1.0
117330,41,Nao,4000.0,2000.0,5.0,1.0
117331,41,Sim,5000.0,5000.0,7.0,4.0
117332,41,Sim,12000.0,3000.0,6.0,3.0
117333,41,Sim,2000.0,1000.0,4.0,3.0
117334,41,Sim,7600.0,2533.0,6.0,3.0
117335,41,Sim,5500.0,1375.0,4.0,2.0
117336,41,,,,,
117337,41,Sim,10000.0,5000.0,7.0,6.0
117338,41,Sim,6000.0,2000.0,5.0,4.0
117339,41,Sim,1800.0,1800.0,5.0,1.0
117340,41,,,,,
117341,41,Sim,8700.0,1740.0,5.0,2.0
117342,41,Nao,2000.0,666.0,3.0,2.0
117343,41,Sim,3000.0,1500.0,4.0,3.0
117344,41,Nao,2400.0,800.0,4.0,1.0
117345,41,Sim,2300.0,766.0,3.0,1.0
117346,41,Sim,4900.0,980.0,4.0,2.0
117347,41,,,,,
117348,41,Sim,4800.0,1600.0,5.0,1.0
117349,41,Nao,1576.0,1576.0,4.0,1.0
117350,41,Sim,5000.0,1666.0,5.0,2.0
117351,41,Nao,3088.0,1544.0,4.0,2.0
117352,41,Nao,2200.0,2200.0,5.0,1.0
117353,41,Sim,7300.0,1825.0,5.0,4.0
117354,41,Sim,9900.0,2475.0,6.0,1.0
117355,41,Sim,9950.0,2487.0,6.0,1.0
117356,41,Nao,788.0,788.0,3.0,1.0
117357,41,Sim,4850.0,970.0,4.0,2.0
117358,41,Nao,788.0,788.0,3.0,1.0
117359,41,Sim,2000.0,400.0,3.0,2.0
117360,41,Sim,5300.0,1766.0,5.0,3.0
117361,41,Sim,5800.0,966.0,4.0,4.0
117362,41,Sim,5500.0,1833.0,5.0,2.0
117363,41,Sim,3000.0,1000.0,4.0,2.0
117364,41,Sim,5500.0,1100.0,4.0,2.0
117365,41,Sim,5730.0,1432.0,4.0,3.0
117366,41,Sim,3000.0,1000.0,4.0,2.0
